id,name,department,salary,employmentType
5648,Jane Smith,Finance,34949.28,2
5649,John Doe,Engineering,31438.1,0
5650,Michael Lee,Marketing,80692.66,1
5651,Alice Brown,HR,85265.76,1
5652,Bob Johnson,Marketing,79685.48,2
5653,David Martinez,Finance,34093.32,2
5654,Emily Wilson,Marketing,59482.77,1
5655,Charlie Davis,Sales,56124.24,0
5656,Charlie Davis,Sales,41564.18,1
5657,John Doe,Sales,49103.44,2
5658,Sophia Garcia,Finance,93209.98,0
5659,Charlie Davis,HR,54949.34,2
5660,John Doe,HR,32999.46,0
5661,Jane Smith,Sales,57706.71,0
5662,Alice Brown,Sales,50314.8,1
5663,Charlie Davis,HR,62975.29,2
5664,Jane Smith,Marketing,38684.22,0
5665,Olivia White,Marketing,55170.82,0
5666,Charlie Davis,Engineering,87115.41,2
5667,Olivia White,Engineering,79586.72,2
5668,Emily Wilson,Engineering,34158.95,2
5669,Olivia White,HR,70546.89,2
5670,Sophia Garcia,Marketing,71719.18,1
5671,John Doe,Engineering,60676.31,1
5672,Michael Lee,Marketing,67502.47,2
5673,Olivia White,HR,89098.85,1
5674,Sophia Garcia,Finance,54757.14,0
5675,Emily Wilson,HR,31345.85,2
5676,David Martinez,Sales,80582.25,0
5677,John Doe,Sales,79879.73,1
5678,Jane Smith,Finance,54172.62,0
5679,Bob Johnson,HR,62540.8,1
5680,Emily Wilson,Engineering,47689.72,1
5681,Emily Wilson,HR,44299.11,2
5682,Olivia White,Marketing,48927.17,0
5683,David Martinez,Sales,33078.94,1
5684,Emily Wilson,Engineering,72951.48,1
5685,Michael Lee,Marketing,80317.18,0
5686,Jane Smith,HR,63436.03,2
5687,Alice Brown,Finance,69872.18,0
5688,David Martinez,Marketing,47213.12,0
5689,Charlie Davis,Finance,64044.5,0
5690,Bob Johnson,Finance,93774.29,2
5691,Michael Lee,Marketing,38454.32,0
5692,Olivia White,Sales,69404.77,0
5693,Olivia White,Finance,91900.28,0
5694,Bob Johnson,Marketing,46504.5,2
5695,Olivia White,Marketing,80097.6,1
5696,Alice Brown,Marketing,55983.24,1
5697,Sophia Garcia,Marketing,57779.07,2
5698,Olivia White,HR,82987.63,0
5699,Bob Johnson,Marketing,85195.19,0
5700,Charlie Davis,HR,48018.44,2
5701,Charlie Davis,Finance,62914.12,2
5702,Charlie Davis,HR,41841.8,1
5703,Charlie Davis,Finance,46303.85,2
5704,Alice Brown,HR,80999.27,0
5705,David Martinez,Sales,69958.06,2
5706,Charlie Davis,Engineering,67087.59,1
5707,Jane Smith,Engineering,96174.47,2
5708,Alice Brown,HR,69376.67,2
5709,Sophia Garcia,Engineering,60528.61,1
5710,Emily Wilson,Finance,75936.11,0
5711,Jane Smith,Marketing,74653.07,2
5712,Michael Lee,Marketing,68459.48,2
5713,Michael Lee,Sales,65711.85,2
5714,Bob Johnson,Finance,64246.84,1
5715,Olivia White,Finance,88197.87,0
5716,Alice Brown,Finance,73519.88,1
5717,Alice Brown,Finance,88852.98,2
5718,Jane Smith,Finance,93433.94,2
5719,Jane Smith,HR,48664.66,0
5720,Michael Lee,Engineering,61405.04,2
5721,Jane Smith,Marketing,73045.53,2
5722,David Martinez,Sales,72468.26,2
5723,Jane Smith,Marketing,97440.09,2
5724,Jane Smith,Engineering,40280.4,1
5725,Alice Brown,Marketing,85202.56,2
5726,Olivia White,Marketing,68534.27,0
5727,Bob Johnson,Engineering,96084.37,1
5728,David Martinez,Sales,51411.09,0
5729,David Martinez,Marketing,94797.76,1
5730,John Doe,Marketing,91748.02,2
5731,David Martinez,Marketing,63830.52,0
5732,Bob Johnson,Sales,77332.54,2
5733,David Martinez,Sales,52818.53,1
5734,John Doe,Sales,91380.32,1
5735,Michael Lee,Finance,78678.94,2
5736,Olivia White,Finance,38920.33,1
5737,Jane Smith,Finance,85560.64,1
5738,Jane Smith,Marketing,71439.52,1
5739,Olivia White,Marketing,68589.55,2
5740,Jane Smith,HR,44753.95,1
5741,Jane Smith,Engineering,34215.54,1
5742,Sophia Garcia,Sales,51481.91,2
5743,Olivia White,Engineering,55532.84,1
5744,Emily Wilson,HR,86227.36,2
5745,John Doe,Marketing,36951.52,0
5746,Michael Lee,Engineering,32613.49,0
5747,Sophia Garcia,Sales,44824.61,0
5748,Charlie Davis,Engineering,31491.35,2
5749,John Doe,Engineering,34991.78,2
5750,David Martinez,Sales,99111.31,0
5751,Alice Brown,Finance,53505.14,0
5752,Sophia Garcia,Finance,44250.59,1
5753,Charlie Davis,Marketing,47004.25,0
5754,Jane Smith,HR,55315.35,2
5755,Sophia Garcia,HR,34482.43,0
5756,Jane Smith,Engineering,42640.77,0
5757,David Martinez,HR,65557.33,2
5758,John Doe,Sales,38409.31,1
5759,Olivia White,Finance,70745.13,0
5760,Charlie Davis,Marketing,87352.33,0
5761,Alice Brown,Finance,33648.63,1
5762,Michael Lee,Marketing,45471.33,0
5763,Bob Johnson,Finance,54072.56,1
5764,Emily Wilson,HR,87849.78,2
5765,Bob Johnson,Sales,83330.85,2
5766,Alice Brown,Engineering,32322.31,2
5767,Alice Brown,Sales,82977.96,0
5768,Sophia Garcia,Sales,37978.81,0
5769,Olivia White,Engineering,81395.7,2
5770,Charlie Davis,HR,87138.24,2
5771,Emily Wilson,Marketing,72945.61,2
5772,Jane Smith,Sales,61070.03,2
5773,Sophia Garcia,Engineering,49474.94,2
5774,Michael Lee,HR,34441.83,2
5775,Bob Johnson,Engineering,56124.79,1
5776,Charlie Davis,HR,47330.27,2
5777,Sophia Garcia,Engineering,96217.15,1
5778,John Doe,Engineering,56412.14,2
5779,David Martinez,Marketing,93277.94,2
5780,Charlie Davis,Engineering,41779.81,0
5781,Bob Johnson,Finance,99317.21,1
5782,John Doe,HR,44947.33,1
5783,Charlie Davis,Engineering,78552.87,0
5784,Bob Johnson,Finance,52313.27,2
5785,Jane Smith,Marketing,35028.37,2
5786,Jane Smith,Marketing,55453.86,0
5787,Charlie Davis,Marketing,33295.29,1
5788,Alice Brown,Finance,79968.18,0
5789,Sophia Garcia,HR,35729.11,0
5790,John Doe,Sales,93102.42,0
5791,John Doe,Finance,73881.02,0
5792,Olivia White,HR,88559.13,2
5793,Michael Lee,Engineering,86255.6,0
5794,Charlie Davis,Engineering,80232.88,1
5795,David Martinez,Engineering,91492.83,0
5796,John Doe,Finance,41939.29,1
5797,Jane Smith,Finance,53523.72,1
5798,Sophia Garcia,Engineering,54013.09,1
5799,Olivia White,Engineering,58164.29,2
5800,Jane Smith,Engineering,72793.48,2
5801,Alice Brown,Sales,55993.03,2
5802,Alice Brown,Finance,83990.28,0
5803,Sophia Garcia,HR,54605.4,2
5804,John Doe,HR,80369.29,2
5805,Charlie Davis,Marketing,63350.96,1
5806,Bob Johnson,Finance,55663.25,1
5807,Bob Johnson,Finance,89338.65,1
5808,Olivia White,Marketing,76121.82,0
5809,John Doe,HR,59754.85,1
5810,Olivia White,Engineering,61290.2,1
5811,Sophia Garcia,Engineering,86085.66,0
5812,Alice Brown,Finance,99652.2,0
5813,Sophia Garcia,Marketing,30746.57,1
5814,Emily Wilson,Finance,98924.24,0
5815,Sophia Garcia,HR,70562.79,1
5816,Olivia White,Marketing,34909.43,2
5817,Sophia Garcia,Finance,63044.86,0
5818,Olivia White,Sales,31328.39,1
5819,Charlie Davis,Engineering,54941.3,2
5820,Olivia White,Engineering,61129.63,2
5821,David Martinez,HR,52115.23,2
5822,Charlie Davis,HR,44975.78,0
5823,Charlie Davis,Marketing,39535.41,2
5824,David Martinez,Marketing,84006.44,2
5825,Jane Smith,HR,55285.38,0
5826,John Doe,Finance,50455.33,0
5827,Olivia White,Finance,44184.75,2
5828,Alice Brown,Finance,62972.78,1
5829,Sophia Garcia,Finance,55962.61,2
5830,David Martinez,Marketing,87794.07,1
5831,Michael Lee,Engineering,79595.56,1
5832,Sophia Garcia,Finance,53567.34,2
5833,Jane Smith,Sales,67193.44,1
5834,Sophia Garcia,Sales,58054.17,0
5835,Emily Wilson,Sales,35340.51,0
5836,Olivia White,Finance,31120.13,0
5837,John Doe,HR,31208.5,0
5838,John Doe,HR,50419.37,2
5839,John Doe,HR,84213.53,1
5840,Emily Wilson,HR,66479.81,1
5841,Olivia White,Finance,54909.95,1
5842,Olivia White,Finance,40299.03,1
5843,John Doe,Marketing,99051.4,1
5844,Michael Lee,Engineering,97242.6,2
5845,Michael Lee,Finance,95874.2,0
5846,Charlie Davis,Sales,84260.38,0
5847,Alice Brown,Engineering,46679.18,1
5848,David Martinez,Finance,95369.42,0
5849,Emily Wilson,Engineering,61298.25,0
5850,Bob Johnson,Sales,72372.24,2
5851,Olivia White,Marketing,81419.37,2
5852,Bob Johnson,Marketing,75253.95,1
5853,David Martinez,Finance,82743.39,2
5854,Olivia White,Engineering,65168.43,0
5855,Michael Lee,HR,32939.19,1
5856,Sophia Garcia,Marketing,36298.56,2
5857,Jane Smith,Marketing,58231.58,2
5858,Jane Smith,HR,96402.43,2
5859,Jane Smith,Sales,35149.33,2
5860,Charlie Davis,Marketing,52746.55,0
5861,Sophia Garcia,Marketing,95725.37,2
5862,John Doe,Engineering,55934.08,0
5863,Jane Smith,HR,31612.0,2
5864,Emily Wilson,Finance,96585.44,1
5865,Alice Brown,Marketing,62073.19,2
5866,Charlie Davis,Finance,66677.17,0
5867,Sophia Garcia,Marketing,81221.21,1
5868,Olivia White,Sales,48648.35,0
5869,Emily Wilson,HR,63117.8,0
5870,Bob Johnson,HR,38688.12,1
5871,Olivia White,Engineering,93854.42,2
5872,David Martinez,Engineering,81363.71,2
5873,Jane Smith,Finance,88395.99,0
5874,Olivia White,Sales,48143.79,0
5875,John Doe,Engineering,59586.38,1
5876,David Martinez,Engineering,53000.99,1
5877,Olivia White,Engineering,80859.78,2
5878,Charlie Davis,HR,32307.39,2
5879,David Martinez,Finance,52795.0,2
5880,John Doe,Sales,88510.93,2
5881,Michael Lee,Sales,30018.36,2
5882,David Martinez,Marketing,39544.35,1
5883,Sophia Garcia,Finance,55670.14,2
5884,Jane Smith,Engineering,65456.3,2
5885,Michael Lee,Sales,70163.58,2
5886,Alice Brown,HR,46675.63,1
5887,Charlie Davis,Engineering,57370.34,2
5888,Sophia Garcia,Finance,60348.31,1
5889,Sophia Garcia,Sales,89680.45,2
5890,Michael Lee,Finance,69624.76,0
5891,Olivia White,Marketing,96792.15,2
5892,John Doe,Engineering,43504.23,0
5893,Michael Lee,HR,64940.84,2
5894,Emily Wilson,Sales,65683.57,0
5895,Emily Wilson,Engineering,51370.31,2
5896,John Doe,Finance,86774.86,0
5897,Michael Lee,Engineering,64645.63,0
5898,Olivia White,Marketing,50527.02,0
5899,Jane Smith,Finance,54768.54,0
5900,Charlie Davis,HR,31203.1,1
5901,Michael Lee,Marketing,92530.21,0
5902,David Martinez,Engineering,68218.68,2
5903,Jane Smith,Sales,55726.79,2
5904,Alice Brown,Sales,47071.19,0
5905,David Martinez,Sales,70793.06,2
5906,Sophia Garcia,HR,94571.48,0
5907,Jane Smith,Marketing,47591.05,2
5908,Jane Smith,Engineering,84604.44,1
5909,Bob Johnson,Sales,32309.25,1
5910,Jane Smith,Engineering,67753.4,1
5911,Alice Brown,Finance,96411.42,2
5912,Jane Smith,Sales,94336.52,2
5913,Charlie Davis,Finance,57364.05,0
5914,Charlie Davis,Engineering,97720.67,2
5915,Michael Lee,HR,83868.5,0
5916,Michael Lee,Marketing,67560.63,0
5917,Olivia White,Engineering,50187.77,1
5918,Olivia White,Engineering,60092.47,0
5919,Bob Johnson,Finance,87473.06,1
5920,Michael Lee,Marketing,46171.15,0
5921,Bob Johnson,Marketing,84685.6,1
5922,Charlie Davis,Sales,60209.63,2
5923,Olivia White,Sales,73735.46,2
5924,Sophia Garcia,Engineering,36754.29,1
5925,Bob Johnson,Finance,83862.56,2
5926,Jane Smith,Engineering,81139.88,0
5927,Bob Johnson,HR,63753.24,2
5928,Emily Wilson,Engineering,94082.95,0
5929,John Doe,Sales,78400.91,1
5930,Jane Smith,Finance,56305.06,2
5931,Michael Lee,HR,99074.87,0
5932,Emily Wilson,HR,36759.51,2
5933,Alice Brown,Finance,96036.63,0
5934,Emily Wilson,Sales,38549.06,1
5935,David Martinez,Marketing,31055.61,2
5936,Jane Smith,Finance,41343.9,2
5937,Olivia White,Sales,84405.65,1
5938,Jane Smith,Sales,55223.63,2
5939,David Martinez,Sales,65570.7,0
5940,Jane Smith,Sales,60841.68,1
5941,Olivia White,Engineering,87464.79,2
5942,Jane Smith,HR,40936.26,2
5943,Olivia White,Finance,40088.29,2
5944,Olivia White,Engineering,39441.29,0
5945,Bob Johnson,HR,45293.97,1
5946,Charlie Davis,Engineering,81636.79,0
5947,Olivia White,HR,44970.07,1
5948,John Doe,Engineering,69812.74,2
5949,Olivia White,Engineering,39888.47,0
5950,John Doe,Marketing,64033.71,0
5951,Bob Johnson,HR,39898.51,0
5952,David Martinez,Sales,78945.52,1
5953,Charlie Davis,Finance,72214.04,2
5954,John Doe,Finance,65674.69,2
5955,Sophia Garcia,HR,83536.73,2
5956,David Martinez,Sales,37048.88,2
5957,Michael Lee,Engineering,54355.92,0
5958,David Martinez,Finance,49789.83,0
5959,Sophia Garcia,Finance,60530.6,1
5960,Michael Lee,Sales,72555.97,1
5961,Olivia White,Engineering,87533.46,1
5962,Olivia White,Sales,86171.64,1
5963,Sophia Garcia,HR,34427.25,0
5964,Alice Brown,HR,98393.2,0
5965,Michael Lee,Engineering,79475.32,1
5966,Sophia Garcia,Finance,31436.42,2
5967,Michael Lee,HR,37387.78,0
5968,Michael Lee,Marketing,46833.93,0
5969,Jane Smith,HR,43544.01,0
5970,Olivia White,Engineering,31247.66,1
5971,Jane Smith,Sales,70865.51,0
5972,Olivia White,Engineering,58123.34,2
5973,Bob Johnson,Finance,96280.18,2
5974,Charlie Davis,Sales,94293.87,2
5975,John Doe,Sales,93865.96,2
5976,Michael Lee,Engineering,82077.81,2
5977,Bob Johnson,Sales,42010.69,0
5978,Bob Johnson,Engineering,60479.69,2
5979,Michael Lee,Sales,40767.34,2
5980,Bob Johnson,Engineering,37802.29,2
5981,Charlie Davis,HR,66399.77,0
5982,John Doe,Engineering,83229.67,2
5983,Sophia Garcia,Marketing,69674.1,0
5984,Jane Smith,Sales,87581.72,0
5985,Sophia Garcia,HR,89955.4,1
5986,John Doe,Sales,55494.85,2
5987,Bob Johnson,HR,31899.17,1
5988,Emily Wilson,Sales,56245.88,1
5989,Bob Johnson,Marketing,59180.75,1
5990,Michael Lee,HR,45753.29,1
5991,Olivia White,Finance,61747.07,1
5992,Olivia White,Sales,92772.07,0
5993,Olivia White,Marketing,64534.36,1
5994,Bob Johnson,Engineering,97649.65,2
5995,Charlie Davis,Finance,80329.58,2
5996,Bob Johnson,Marketing,91992.15,0
5997,David Martinez,Sales,43880.12,0
5998,Emily Wilson,Sales,81824.35,0
5999,Jane Smith,Finance,96884.98,0
6000,David Martinez,Marketing,75431.13,2
6001,John Doe,Sales,59057.58,0
6002,Sophia Garcia,HR,73793.84,0
6003,Olivia White,Finance,64885.65,1
6004,Olivia White,Finance,47659.27,1
6005,Charlie Davis,HR,40895.34,1
6006,Olivia White,Marketing,66466.64,0
6007,David Martinez,HR,96905.02,2
6008,Bob Johnson,HR,91338.66,1
6009,Charlie Davis,Marketing,89938.2,1
6010,John Doe,Sales,52163.93,0
6011,Charlie Davis,Engineering,95902.31,0
6012,Bob Johnson,Sales,74026.55,0
6013,Emily Wilson,Sales,42737.79,0
6014,David Martinez,Finance,48723.47,1
6015,Charlie Davis,HR,45804.04,0
6016,Olivia White,Sales,48539.78,0
6017,Charlie Davis,Engineering,40087.58,0
6018,Jane Smith,Sales,75717.2,0
6019,Bob Johnson,Sales,51530.58,0
6020,Bob Johnson,HR,84745.57,2
6021,Alice Brown,Finance,86618.78,1
6022,Olivia White,Marketing,68757.71,2
6023,Jane Smith,Finance,39633.75,0
6024,Charlie Davis,Sales,34572.32,1
6025,Sophia Garcia,Engineering,87567.53,2
6026,Olivia White,Finance,64939.29,1
6027,Michael Lee,Finance,31015.66,0
6028,David Martinez,Marketing,92325.45,0
6029,David Martinez,Finance,87166.68,0
6030,Charlie Davis,Finance,45391.74,0
6031,Olivia White,Finance,69119.25,0
6032,David Martinez,Engineering,77003.46,1
6033,Jane Smith,Sales,30136.36,2
6034,Bob Johnson,Marketing,49891.83,2
6035,Michael Lee,Marketing,90105.67,2
6036,John Doe,Sales,57713.74,1
6037,Jane Smith,Marketing,36568.31,2
6038,John Doe,Marketing,67793.92,0
6039,John Doe,HR,63935.68,1
6040,John Doe,Engineering,44322.11,2
6041,Olivia White,Marketing,56393.94,2
6042,Alice Brown,Finance,65534.02,0
6043,John Doe,Marketing,81971.55,2
6044,Olivia White,Sales,88590.27,1
6045,Olivia White,Finance,62214.6,2
6046,David Martinez,Engineering,92079.39,1
6047,Bob Johnson,Sales,66369.18,0
6048,Alice Brown,Engineering,46410.73,0
6049,Jane Smith,Engineering,50124.15,0
6050,Bob Johnson,Finance,57575.6,2
6051,Emily Wilson,Sales,94282.21,0
6052,Jane Smith,Engineering,84875.22,2
6053,John Doe,Finance,88708.38,2
6054,David Martinez,HR,82869.13,2
6055,Charlie Davis,Engineering,75469.59,2
6056,Olivia White,Sales,65563.13,2
6057,Sophia Garcia,Finance,66512.29,1
6058,Bob Johnson,Engineering,87505.2,2
6059,Sophia Garcia,Sales,39625.39,2
6060,David Martinez,Marketing,99017.08,0
6061,Michael Lee,HR,69983.8,0
6062,Sophia Garcia,Marketing,62813.85,0
6063,Alice Brown,HR,33042.99,2
6064,Emily Wilson,Sales,89466.75,2
6065,Olivia White,Engineering,97507.7,1
6066,Jane Smith,Finance,54118.19,2
6067,John Doe,Sales,63643.79,2
6068,Jane Smith,Engineering,42400.95,1
6069,Bob Johnson,Sales,84990.85,1
6070,Bob Johnson,Finance,94089.45,2
6071,Bob Johnson,Marketing,86058.75,0
6072,Alice Brown,HR,40121.77,0
6073,Charlie Davis,Marketing,96402.6,1
6074,Charlie Davis,Sales,59222.89,1
6075,Bob Johnson,Marketing,43241.97,0
6076,Bob Johnson,HR,70134.53,2
6077,Emily Wilson,Sales,47292.6,2
6078,Jane Smith,Finance,55878.0,2
6079,Bob Johnson,Marketing,48708.64,2
6080,David Martinez,Engineering,70620.86,1
6081,Charlie Davis,Finance,35602.17,1
6082,Charlie Davis,Engineering,87663.42,0
6083,Alice Brown,Finance,35551.17,0
6084,John Doe,Sales,59753.63,2
6085,Michael Lee,Engineering,88632.84,0
6086,Sophia Garcia,Engineering,71967.37,2
6087,Sophia Garcia,Sales,80252.78,0
6088,Sophia Garcia,Engineering,99649.57,0
6089,Bob Johnson,Sales,47987.57,1
6090,Alice Brown,Finance,82407.38,2
6091,Jane Smith,Sales,96714.41,1
6092,Olivia White,Finance,94384.58,2
6093,Emily Wilson,Marketing,53460.89,0
6094,Bob Johnson,HR,71769.5,1
6095,John Doe,HR,68369.79,2
6096,Emily Wilson,Sales,89153.78,0
6097,John Doe,Engineering,51350.93,1
6098,David Martinez,Marketing,47685.9,2
6099,Alice Brown,Sales,80213.33,1
6100,Sophia Garcia,HR,92439.33,2
6101,Sophia Garcia,HR,39222.01,1
6102,Michael Lee,HR,63940.34,1
6103,Michael Lee,HR,78016.43,0
6104,Michael Lee,HR,61321.29,0
6105,Sophia Garcia,Finance,33547.0,1
6106,Emily Wilson,Sales,88978.23,1
6107,Alice Brown,Finance,43682.38,0
6108,Charlie Davis,Marketing,83660.51,0
6109,Michael Lee,Sales,40685.15,0
6110,Bob Johnson,Engineering,43570.74,2
6111,Michael Lee,Engineering,78587.17,0
6112,Olivia White,Marketing,39381.48,0
6113,Alice Brown,Finance,87916.2,2
6114,Charlie Davis,Sales,70900.38,0
6115,Charlie Davis,Engineering,94103.76,2
6116,Charlie Davis,Marketing,46967.06,1
6117,Charlie Davis,Engineering,61151.21,1
6118,Alice Brown,HR,33379.34,2
6119,Bob Johnson,Sales,84411.98,0
6120,Emily Wilson,Marketing,44610.39,2
6121,Jane Smith,Sales,32974.15,0
6122,Sophia Garcia,Marketing,90369.01,2
6123,Alice Brown,Sales,97835.38,2
6124,Bob Johnson,HR,88221.58,1
6125,Michael Lee,HR,56338.39,0
6126,Michael Lee,Sales,69345.56,2
6127,David Martinez,Finance,97727.36,2
6128,Emily Wilson,Engineering,61547.75,2
6129,Bob Johnson,Sales,51415.12,0
6130,Alice Brown,Finance,90191.61,1
6131,Olivia White,Sales,49674.58,0
6132,Sophia Garcia,Marketing,41013.67,1
6133,David Martinez,Marketing,55124.51,2
6134,Jane Smith,Sales,39706.17,1
6135,John Doe,Engineering,49906.55,2
6136,John Doe,HR,54812.25,2
6137,John Doe,Sales,36244.72,1
6138,David Martinez,Finance,45738.31,0
6139,Olivia White,HR,64082.2,0
6140,Emily Wilson,Finance,49659.71,0
6141,Michael Lee,HR,89679.61,0
6142,Sophia Garcia,HR,70845.07,0
6143,Emily Wilson,Engineering,49081.17,2
6144,John Doe,Finance,32333.67,2
6145,Charlie Davis,Marketing,54018.28,2
6146,Emily Wilson,Engineering,53154.79,0
6147,John Doe,Marketing,39459.03,1
6148,Bob Johnson,Marketing,55825.02,1
6149,Alice Brown,Marketing,45225.35,0
6150,Olivia White,Marketing,45962.19,0
6151,Charlie Davis,HR,62729.86,1
6152,Alice Brown,Marketing,77755.31,0
6153,Alice Brown,HR,55008.18,2
6154,Charlie Davis,Marketing,91287.55,2
6155,Charlie Davis,Engineering,61849.42,0
6156,Sophia Garcia,Finance,79113.95,0
6157,Michael Lee,Marketing,38326.57,0
6158,Alice Brown,Finance,79656.3,2
6159,Alice Brown,HR,36079.48,1
6160,Olivia White,Marketing,85828.5,0
6161,John Doe,Finance,95318.14,2
6162,Alice Brown,Marketing,88833.94,1
6163,Emily Wilson,Finance,70510.05,2
6164,Charlie Davis,Finance,35808.18,1
6165,Bob Johnson,Finance,68452.38,0
6166,John Doe,HR,91132.53,2
6167,Jane Smith,Finance,36287.49,0
6168,John Doe,Engineering,37654.18,1
6169,John Doe,Finance,81830.51,0
6170,Alice Brown,Sales,36064.84,1
6171,Bob Johnson,HR,82252.97,0
6172,Michael Lee,HR,73826.45,1
6173,Michael Lee,Sales,75329.18,0
6174,Michael Lee,Finance,73213.8,1
6175,John Doe,Marketing,43477.94,1
6176,Bob Johnson,Finance,47333.27,1
6177,Sophia Garcia,Marketing,67716.41,2
6178,Olivia White,Marketing,74693.58,2
6179,Michael Lee,Engineering,75246.03,2
6180,David Martinez,Marketing,90293.11,1
6181,John Doe,Finance,91915.45,2
6182,Charlie Davis,Sales,75272.09,0
6183,Emily Wilson,Marketing,85408.74,2
6184,Alice Brown,HR,94130.02,2
6185,John Doe,Engineering,80686.29,2
6186,Olivia White,Engineering,30376.73,1
6187,John Doe,Marketing,71081.83,2
6188,John Doe,Sales,78453.38,0
6189,Jane Smith,Finance,95420.64,2
6190,Sophia Garcia,HR,57744.72,1
6191,Charlie Davis,Finance,78897.46,2
6192,Sophia Garcia,Engineering,64438.77,1
6193,Jane Smith,Finance,71555.38,2
6194,John Doe,HR,43965.77,0
6195,Jane Smith,Marketing,59817.62,2
6196,Alice Brown,Marketing,69975.17,2
6197,Michael Lee,Finance,58805.29,1
6198,Emily Wilson,Marketing,36029.0,0
6199,Jane Smith,Marketing,69863.19,2
6200,David Martinez,HR,95042.75,1
6201,Charlie Davis,Finance,99388.56,0
6202,Alice Brown,Sales,52969.31,2
6203,Alice Brown,Finance,68752.75,1
6204,Sophia Garcia,Sales,34553.58,2
6205,David Martinez,Engineering,82513.18,0
6206,Michael Lee,HR,52240.01,1
6207,John Doe,Marketing,75533.78,2
6208,Jane Smith,Engineering,51109.82,2
6209,Bob Johnson,Finance,43998.64,0
6210,Michael Lee,Finance,61948.02,1
6211,Sophia Garcia,Marketing,49962.68,0
6212,Bob Johnson,HR,47499.83,1
6213,Emily Wilson,Marketing,79264.56,1
6214,Jane Smith,HR,79856.34,2
6215,David Martinez,Finance,70666.19,1
6216,John Doe,HR,49873.56,0
6217,Charlie Davis,HR,49775.39,1
6218,David Martinez,Engineering,94495.26,0
6219,Emily Wilson,Engineering,92379.48,1
6220,Alice Brown,Sales,66596.19,0
6221,David Martinez,Marketing,42211.88,2
6222,John Doe,Sales,37201.72,1
6223,John Doe,Finance,86111.57,1
6224,Alice Brown,Sales,64231.05,2
6225,Emily Wilson,Marketing,36053.33,2
6226,Michael Lee,HR,93278.46,2
6227,Bob Johnson,Finance,52059.51,0
6228,Alice Brown,Finance,66185.93,1
6229,John Doe,HR,38241.55,2
6230,John Doe,HR,54367.63,1
6231,Charlie Davis,Marketing,48342.17,2
6232,Jane Smith,HR,93904.6,1
6233,Sophia Garcia,Marketing,59124.7,0
6234,Olivia White,HR,43588.52,1
6235,Charlie Davis,HR,42911.52,0
